0.82 -5.98 -0.54 -12.03 -7.25 0.81 0.39 3.55 5.10 -6.22 -7.27 15.06 -2.81 -31.51 -7.41 0.06 2.10 7.19 0.67
2.38 -5.61 0.30 -13.30 -9.03 1.64 -0.69 4.64 6.72 -8.34 -9.53 16.52 -5.00 -33.31 -6.74 1.34 1.90 8.57 -0.86
3.56 -5.33 1.18 -14.41 -10.59 2.67 -1.41 6.19 8.84 -9.60 -10.89 18.52 -6.42 -35.32 -6.07 2.80 1.99 10.13 -1.77
4.37 -5.11 2.09 -15.30 -11.85 3.90 -1.74 8.17 11.37 -9.99 -11.31 20.89 -7.05 -37.38 -5.42 4.37 2.35 11.79 -2.08
4.87 -4.97 3.00 -15.93 -12.78 5.25 -1.70 10.47 14.13 -9.59 -10.88 23.42 -7.02 -39.33 -4.76 5.99 2.97 13.44 -1.85
5.14 -4.89 3.86 -16.32 -13.39 6.62 -1.35 12.90 16.89 -8.59 -9.77 25.81 -6.49 -41.05 -4.12 7.54 3.77 14.94 -1.23
5.25 -4.83 4.58 -16.47 -13.72 7.88 -0.78 15.23 19.39 -7.19 -8.21 27.81 -5.66 -42.49 -3.49 8.95 4.67 16.16 -0.39
5.24 -4.77 5.11 -16.40 -13.78 8.93 -0.09 17.25 21.41 -5.62 -6.44 29.17 -4.72 -43.60 -2.87 10.12 5.59 16.99 0.52
5.16 -4.66 5.41 -16.13 -13.59 9.68 0.64 18.80 22.80 -4.06 -4.65 29.78 -3.81 -44.39 -2.25 11.04 6.47 17.40 1.38
5.01 -4.47 5.49 -15.66 -13.15 10.11 1.37 19.74 23.48 -2.63 -3.00 29.60 -3.02 -44.90 -1.64 11.70 7.26 17.39 2.13
4.78 -4.16 5.35 -14.99 -12.45 10.22 2.06 20.05 23.47 -1.39 -1.55 28.71 -2.35 -45.16 -0.99 12.14 7.94 17.02 2.77
4.48 -3.73 5.07 -14.11 -11.47 10.06 2.72 19.77 22.86 -0.35 -0.32 27.28 -1.79 -45.23 -0.32 12.42 8.51 16.42 3.29
4.12 -3.18 4.75 -13.02 -10.23 9.73 3.32 19.00 21.82 0.48 0.68 25.53 -1.31 -45.14 0.41 12.61 8.97 15.72 3.74
3.76 -2.53 4.50 -11.73 -8.74 9.33 3.86 17.93 20.57 1.12 1.48 23.71 -0.89 -44.90 1.21 12.82 9.32 15.06 4.12
