13.15 1.39 8.87 5.77 2.04 5.70 13.66 4.80 14.89 15.10 15.10 9.65 17.51 8.93 1.78 9.34 9.09 8.09 12.55
14.07 1.57 9.48 6.40 2.58 6.12 14.34 4.47 15.10 15.01 14.99 9.46 17.24 9.55 2.68 9.93 9.60 8.88 12.87
15.25 1.87 10.39 7.06 3.26 6.80 14.95 4.38 15.48 14.74 14.76 9.25 16.75 10.42 3.61 10.70 9.98 10.05 13.05
16.61 2.27 11.54 7.68 4.00 7.72 15.41 4.54 16.00 14.29 14.40 9.01 16.05 11.46 4.43 11.60 10.19 11.51 13.06
18.03 2.70 12.80 8.22 4.73 8.75 15.65 4.92 16.58 13.66 13.89 8.70 15.16 12.60 5.05 12.55 10.20 13.16 12.89
19.39 3.11 14.05 8.62 5.39 9.77 15.63 5.44 17.11 12.88 13.25 8.26 14.13 13.72 5.37 13.41 10.00 14.85 12.52
20.55 3.44 15.15 8.85 5.93 10.65 15.33 6.02 17.49 12.00 12.53 7.64 13.03 14.74 5.36 14.08 9.62 16.40 12.00
21.42 3.68 15.99 8.91 6.34 11.29 14.76 6.53 17.62 11.09 11.79 6.80 11.95 15.55 5.00 14.47 9.08 17.69 11.38
21.93 3.79 16.52 8.81 6.64 11.59 13.96 6.90 17.46 10.23 11.10 5.74 10.98 16.12 4.33 14.54 8.44 18.59 10.75
22.04 3.80 16.70 8.61 6.85 11.53 13.01 7.07 16.98 9.52 10.56 4.52 10.24 16.43 3.42 14.28 7.75 19.07 10.20
21.80 3.74 16.58 8.37 7.04 11.16 11.98 7.04 16.23 9.04 10.23 3.21 9.80 16.50 2.37 13.76 7.08 19.14 9.82
21.26 3.65 16.23 8.15 7.27 10.53 10.97 6.85 15.29 8.86 10.18 1.94 9.75 16.39 1.27 13.07 6.46 18.86 9.66
20.52 3.58 15.75 8.04 7.58 9.77 10.07 6.57 14.26 9.01 10.43 0.82 10.10 16.14 0.25 12.32 5.92 18.35 9.75
19.70 3.56 15.23 8.08 8.00 8.98 9.32 6.30 13.28 9.49 10.95 0.00 10.83 15.84 -0.62 11.60 5.49 17.73 10.08
18.89 3.61 14.76 8.27 8.52 8.28 8.76 6.13 12.45 10.21 11.70 -0.45 11.84 15.51 -1.28 10.97 5.17 17.10 10.58
18.17 3.72 14.40 8.59 9.10 7.74 8.38 6.13 11.86 11.09 12.56 -0.49 13.00 15.18 -1.70 10.46 4.94 16.55 11.15
