-21.39 -9.48 -7.32 1.27 -2.64 2.01 11.70 0.27 10.01 20.17 17.37 12.61 31.74 -19.69 -2.31 -1.07 10.03 0.79 17.16
-20.88 -10.11 -7.11 1.52 -2.48 2.02 12.15 0.68 10.02 20.40 16.91 13.82 32.82 -19.55 -2.25 -1.37 10.42 0.85 17.72
-20.29 -10.75 -6.94 1.53 -2.53 1.98 12.27 0.84 10.05 20.34 16.25 14.84 33.38 -19.19 -2.29 -1.60 10.64 0.96 17.99
-19.67 -11.32 -6.80 1.37 -2.75 1.91 12.12 0.71 10.15 20.07 15.50 15.65 33.47 -18.65 -2.38 -1.75 10.72 1.14 17.99
-19.01 -11.72 -6.68 1.12 -3.05 1.86 11.76 0.33 10.36 19.68 14.82 16.27 33.18 -17.98 -2.45 -1.82 10.69 1.42 17.78
-18.33 -11.89 -6.55 0.87 -3.37 1.87 11.29 -0.26 10.69 19.27 14.33 16.74 32.61 -17.23 -2.44 -1.79 10.60 1.79 17.42
-17.64 -11.80 -6.38 0.66 -3.65 1.96 10.79 -1.02 11.16 18.93 14.11 17.06 31.86 -16.44 -2.32 -1.67 10.46 2.22 17.00
-16.93 -11.46 -6.15 0.53 -3.86 2.15 10.31 -1.87 11.74 18.70 14.19 17.26 31.04 -15.64 -2.05 -1.48 10.30 2.69 16.56
-16.20 -10.95 -5.85 0.45 -3.99 2.43 9.90 -2.74 12.37 18.59 14.53 17.31 30.18 -14.85 -1.67 -1.26 10.13 3.14 16.14
-15.46 -10.37 -5.49 0.39 -4.07 2.78 9.53 -3.57 12.96 18.57 15.04 17.19 29.30 -14.10 -1.22 -1.04 9.91 3.48 15.73
-14.72 -9.84 -5.08 0.27 -4.13 3.16 9.16 -4.32 13.43 18.55 15.57 16.84 28.38 -13.39 -0.78 -0.86 9.61 3.67 15.30
-13.99 -9.49 -4.64 0.01 -4.25 3.52 8.71 -4.97 13.70 18.44 15.96 16.24 27.33 -12.71 -0.44 -0.75 9.19 3.67 14.80
-13.27 -9.41 -4.23 -0.48 -4.50 3.79 8.10 -5.50 13.69 18.11 16.05 15.34 26.07 -12.07 -0.29 -0.74 8.59 3.45 14.14
-12.58 -9.67 -3.89 -1.23 -4.95 3.93 7.26 -5.95 13.37 17.50 15.72 14.16 24.54 -11.43 -0.39 -0.82 7.79 3.03 13.28
-11.95 -10.28 -3.67 -2.28 -5.62 3.89 6.14 -6.35 12.75 16.55 14.92 12.76 22.68 -10.79 -0.78 -1.00 6.77 2.47 12.17
-11.40 -11.18 -3.60 -3.60 -6.53 3.64 4.74 -6.74 11.85 15.27 13.67 11.19 20.53 -10.14 -1.45 -1.24 5.58 1.82 10.81
-10.94 -12.28 -3.73 -5.13 -7.65 3.16 3.10 -7.16 10.73 13.71 12.06 9.57 18.14 -9.47 -2.37 -1.54 4.26 1.15 9.24
-10.60 -13.49 -4.06 -6.78 -8.93 2.48 1.29 -7.64 9.48 11.98 10.23 8.01 15.62 -8.78 -3.49 -1.85 2.88 0.53 7.53
-10.39 -14.68 -4.58 -8.46 -10.30 1.62 -0.61 -8.16 8.16 10.20 8.33 6.59 13.11 -8.11 -4.73 -2.18 1.53 0.00 5.76
-10.33 -15.75 -5.29 -10.08 -11.69 0.63 -2.48 -8.74 6.86 8.49 6.53 5.40 10.74 -7.47 -6.05 -2.50 0.28 -0.42 4.03
-10.42 -16.64 -6.13 -11.55 -13.02 -0.42 -4.24 -9.33 5.62 6.95 4.93 4.47 8.63 -6.89 -7.38 -2.81 -0.83 -0.72 2.41
-10.67 -17.30 -7.06 -12.82 -14.24 -1.43 -5.81 -9.91 4.50 5.66 3.63 3.81 6.85 -6.42 -8.69 -3.11 -1.76 -0.89 0.97
