-18.16 -23.79 -30.82 -14.76 -1.66 -21.31 -50.67 -28.13 -11.39 -4.89 -24.45 -11.92 -7.83 -12.71 -2.52 -25.75 -14.21 -2.25 -16.82
-17.92 -22.53 -29.43 -13.74 -0.35 -20.45 -50.49 -25.56 -10.16 -4.62 -24.52 -11.06 -7.54 -12.39 -2.71 -24.48 -14.19 -1.04 -16.97
-17.84 -21.23 -28.12 -12.91 0.73 -19.69 -50.36 -23.18 -9.04 -4.39 -24.80 -9.98 -7.21 -12.09 -2.92 -23.35 -13.98 0.10 -16.97
-17.89 -20.02 -26.95 -12.33 1.50 -19.06 -50.29 -21.03 -8.06 -4.20 -25.28 -8.66 -6.84 -11.79 -3.19 -22.38 -13.60 1.12 -16.83
-18.02 -19.00 -26.02 -12.07 1.90 -18.63 -50.26 -19.13 -7.24 -4.06 -25.93 -7.16 -6.47 -11.52 -3.54 -21.61 -13.06 1.93 -16.54
-18.19 -18.27 -25.39 -12.15 1.93 -18.44 -50.28 -17.50 -6.63 -3.98 -26.71 -5.54 -6.17 -11.31 -3.98 -21.09 -12.45 2.46 -16.15
-18.34 -17.86 -25.09 -12.58 1.62 -18.50 -50.35 -16.11 -6.26 -3.98 -27.57 -3.93 -5.99 -11.21 -4.51 -20.86 -11.84 2.66 -15.70
-18.41 -17.78 -25.10 -13.32 1.04 -18.80 -50.48 -14.93 -6.12 -4.08 -28.49 -2.46 -5.98 -11.22 -5.13 -20.95 -11.36 2.53 -15.30
-18.34 -17.96 -25.37 -14.31 0.25 -19.30 -50.69 -13.93 -6.23 -4.32 -29.40 -1.22 -6.19 -11.36 -5.80 -21.34 -11.11 2.10 -15.01
-18.07 -18.31 -25.82 -15.47 -0.63 -19.94 -50.97 -13.05 -6.54 -4.72 -30.27 -0.30 -6.66 -11.61 -6.51 -22.00 -11.18 1.45 -14.93
-17.57 -18.71 -26.33 -16.72 -1.53 -20.62 -51.32 -12.26 -7.03 -5.29 -31.07 0.27 -7.37 -11.89 -7.21 -22.87 -11.61 0.69 -15.10
-16.84 -19.04 -26.82 -17.97 -2.37 -21.26 -51.73 -11.53 -7.64 -6.02 -31.74 0.51 -8.30 -12.13 -7.87 -23.86 -12.39 -0.10 -15.53
-15.95 -19.17 -27.23 -19.14 -3.11 -21.80 -52.17 -10.86 -8.32 -6.87 -32.27 0.45 -9.37 -12.28 -8.43 -24.92 -13.46 -0.82 -16.21
-14.98 -19.04 -27.50 -20.18 -3.70 -22.20 -52.59 -10.27 -9.05 -7.79 -32.62 0.18 -10.48 -12.27 -8.86 -25.97 -14.70 -1.43 -17.07
-14.06 -18.62 -27.66 -21.03 -4.16 -22.45 -52.96 -9.79 -9.80 -8.70 -32.76 -0.22 -11.52 -12.08 -9.13 -26.98 -15.96 -1.89 -18.02
-13.33 -17.92 -27.70 -21.70 -4.49 -22.57 -53.24 -9.47 -10.54 -9.51 -32.68 -0.66 -12.35 -11.72 -9.22 -27.90 -17.11 -2.22 -18.96
-12.89 -16.99 -27.69 -22.18 -4.71 -22.59 -53.39 -9.34 -11.23 -10.15 -32.38 -1.05 -12.87 -11.21 -9.12 -28.72 -18.01 -2.44 -19.79
-12.83 -15.94 -27.64 -22.47 -4.85 -22.53 -53.41 -9.39 -11.86 -10.56 -31.84 -1.31 -12.97 -10.60 -8.84 -29.42 -18.58 -2.57 -20.43
-13.16 -14.87 -27.57 -22.61 -4.91 -22.42 -53.29 -9.61 -12.37 -10.69 -31.11 -1.40 -12.62 -9.93 -8.42 -29.96 -18.78 -2.63 -20.83
-13.85 -13.90 -27.49 -22.61 -4.91 -22.27 -53.04 -9.94 -12.74 -10.57 -30.23 -1.27 -11.82 -9.24 -7.91 -30.33 -18.65 -2.65 -20.97
-14.81 -13.13 -27.38 -22.49 -4.82 -22.09 -52.70 -10.31 -12.94 -10.21 -29.26 -0.94 -10.63 -8.57 -7.36 -30.54 -18.25 -2.63 -20.87
-15.94 -12.61 -27.23 -22.27 -4.65 -21.90 -52.30 -10.67 -12.98 -9.72 -28.30 -0.44 -9.17 -7.95 -6.85 -30.59 -17.70 -2.60 -20.59
-17.08 -12.38 -27.02 -21.98 -4.38 -21.70 -51.89 -10.93 -12.87 -9.18 -27.46 0.16 -7.62 -7.37 -6.43 -30.53 -17.11 -2.56 -20.22
