197.27 189.39 91.42 87.96 100.82 51.59 54.72 46.89 27.86 33.09 33.15 18.81 22.90 94.57 89.84 34.90 31.52 21.04 31.90
200.76 191.67 92.97 88.52 101.40 52.72 54.86 47.49 28.54 32.30 32.62 18.69 21.60 96.95 90.94 35.44 31.71 21.58 31.09
203.29 193.01 94.31 88.75 101.61 53.82 54.85 48.43 29.48 31.62 32.26 18.93 20.64 98.96 91.46 35.94 31.86 22.27 30.44
204.86 193.44 95.40 88.70 101.50 54.88 54.75 49.67 30.64 31.11 32.11 19.50 20.08 100.62 91.47 36.46 31.97 23.11 30.04
205.56 193.09 96.20 88.40 101.09 55.86 54.59 51.12 31.92 30.80 32.16 20.30 19.93 101.92 91.07 37.05 32.07 24.06 29.91
205.47 192.06 96.65 87.88 100.39 56.70 54.38 52.62 33.23 30.67 32.35 21.21 20.10 102.87 90.38 37.70 32.17 25.05 30.02
204.73 190.49 96.71 87.13 99.40 57.35 54.10 54.00 34.44 30.66 32.59 22.09 20.48 103.46 89.51 38.41 32.27 26.03 30.30
203.49 188.52 96.38 86.16 98.12 57.77 53.75 55.10 35.48 30.73 32.78 22.83 20.93 103.68 88.59 39.14 32.37 26.92 30.65
201.87 186.28 95.65 84.99 96.56 57.91 53.31 55.80 36.25 30.79 32.84 23.35 21.29 103.52 87.68 39.84 32.45 27.64 30.95
199.98 183.85 94.59 83.64 94.78 57.77 52.77 56.02 36.73 30.79 32.71 23.60 21.48 103.02 86.85 40.43 32.51 28.13 31.13
197.89 181.31 93.25 82.15 92.83 57.34 52.16 55.73 36.87 30.69 32.40 23.56 21.44 102.19 86.09 40.84 32.55 28.34 31.13
195.62 178.73 91.73 80.61 90.83 56.67 51.52 54.98 36.69 30.51 31.93 23.26 21.18 101.10 85.41 41.00 32.58 28.23 30.95
193.19 176.16 90.12 79.10 88.90 55.78 50.91 53.86 36.20 30.29 31.40 22.70 20.77 99.79 84.80 40.88 32.64 27.80 30.65
190.61 173.65 88.50 77.75 87.18 54.73 50.43 52.47 35.44 30.07 30.90 21.94 20.34 98.35 84.27 40.47 32.76 27.07 30.31
187.88 171.23 86.92 76.64 85.81 53.58 50.14 50.94 34.46 29.95 30.54 21.02 20.01 96.83 83.82 39.80 32.99 26.10 30.03
185.01 168.93 85.41 75.85 84.84 52.36 50.08 49.41 33.34 29.98 30.41 19.99 19.93 95.26 83.48 38.94 33.37 24.97 29.90
182.00 166.74 83.97 75.39 84.30 51.11 50.26 47.97 32.15 30.19 30.54 18.92 20.15 93.68 83.24 37.96 33.90 23.78 29.99
178.85 164.61 82.55 75.21 84.11 49.83 50.60 46.66 30.95 30.56 30.89 17.84 20.71 92.07 83.07 36.93 34.55 22.60 30.31
