5.41,-8.40,-40.03,-2.82,-2.95,-7.89,24.93,-21.01,-20.84,31.95,22.92,-23.36,-56.41,-21.37,-2.59,-27.42,2.28,-27.11,-7.78,
4.67,-6.02,-41.33,-0.26,-0.32,-6.97,24.44,-22.27,-19.76,33.27,29.06,-23.03,-55.95,-21.83,-0.35,-27.63,4.81,-27.31,-4.46,
4.25,-3.79,-42.79,2.07,1.78,-5.72,22.62,-22.50,-18.24,33.96,35.00,-22.28,-56.56,-22.54,1.96,-27.73,7.45,-27.31,-0.96,
4.03,-1.96,-44.64,3.95,3.07,-4.45,19.45,-21.72,-16.70,34.00,39.93,-21.44,-58.58,-23.70,4.05,-27.98,9.91,-27.40,2.41,
3.90,-0.74,-46.99,5.21,3.41,-3.46,15.12,-20.02,-15.55,33.48,43.12,-20.91,-62.16,-25.44,5.68,-28.59,11.90,-27.79,5.38,
3.75,-0.25,-49.86,5.77,2.80,-2.93,10.05,-17.48,-15.09,32.64,44.03,-20.98,-67.19,-27.75,6.70,-29.64,13.23,-28.62,7.76,
3.50,-0.45,-53.11,5.70,1.40,-2.93,4.83,-14.26,-15.43,31.83,42.46,-21.85,-73.25,-30.47,7.05,-31.12,13.81,-29.88,9.48,
3.11,-1.23,-56.54,5.15,-0.53,-3.39,0.17,-10.48,-16.54,31.45,38.52,-23.56,-79.76,-33.35,6.80,-32.91,13.70,-31.47,10.56,
2.54,-2.36,-59.86,4.36,-2.67,-4.14,-3.21,-6.32,-18.23,31.87,32.58,-26.02,-86.04,-36.04,6.13,-34.82,13.08,-33.19,11.17,
1.79,-3.58,-62.85,3.58,-4.70,-4.96,-4.68,-1.95,-20.24,33.37,25.27,-29.01,-91.47,-38.24,5.28,-36.64,12.19,-34.83,11.51,
0.86,-4.63,-65.35,3.05,-6.39,-5.72,-3.87,2.39,-22.33,36.05,17.28,-32.25,-95.62,-39.71,4.52,-38.23,11.31,-36.26,11.81,
-0.23,-5.31,-67.35,2.96,-7.64,-6.34,-0.62,6.44,-24.30,39.81,9.32,-35.47,-98.30,-40.37,4.07,-39.51,10.71,-37.38,12.26,
-1.47,-5.50,-68.99,3.36,-8.49,-6.86,4.91,9.93,-26.09,44.37,2.04,-38.43,-99.64,-40.24,4.06,-40.53,10.53,-38.26,12.93,
-2.85,-5.22,-70.54,4.22,-9.12,-7.44,12.31,12.56,-27.76,49.36,-4.06,-40.99,-99.96,-39.54,4.49,-41.43,10.82,-39.04,13.83,
-4.36,-4.59,-72.36,5.37,-9.79,-8.31,20.99,14.12,-29.49,54.37,-8.66,-43.13,-99.79,-38.58,5.23,-42.45,11.48,-39.97,14.83,
-5.99,-3.79,-74.81,6.59,-10.75,-9.72,30.30,14.46,-31.51,59.04,-11.59,-44.90,-99.70,-37.76,6.08,-43.82,12.33,-41.29,15.74,
-7.70,-3.06,-78.20,7.64,-12.22,-11.84,39.59,13.64,-34.04,63.16,-12.86,-46.45,-100.28,-37.46,6.76,-45.75,13.12,-43.22,16.35,
-9.48,-2.59,-82.70,8.32,-14.26,-14.75,48.32,11.86,-37.23,66.65,-12.63,-47.93,-101.98,-38.06,7.03,-48.40,13.60,-45.88,16.51,
-11.25,-2.50,-88.28,8.49,-16.78,-18.37,56.11,9.55,-41.07,69.56,-11.18,-49.46,-105.14,-39.76,6.73,-51.78,13.60,-49.27,16.11,
-12.93,-2.81,-94.75,8.18,-19.51,-22.48,62.80,7.26,-45.42,72.11,-8.85,-51.10,-109.87,-42.63,5.83,-55.76,13.04,-53.24,15.17,
-14.39,-3.42,-101.72,7.51,-22.04,-26.73,68.43,5.65,-49.97,74.57,-5.99,-52.81,-116.08,-46.50,4.43,-60.11,12.01,-57.51,13.85,
-15.48,-4.13,-108.71,6.70,-23.90,-30.70,73.19,5.32,-54.31,77.22,-2.95,-54.45,-123.48,-51.02,2.77,-64.48,10.66,-61.72,12.35,
-16.08,-4.72,-115.22,5.99,-24.61,-34.01,77.34,6.69,-57.99,80.31,0.03,-55.86,-131.66,-55.70,1.14,-68.51,9.23,-65.49,10.91,
-16.10,-4.98,-120.84,5.64,-23.80,-36.35,81.18,9.96,-60.66,84.04,2.80,-56.85,-140.09,-60.01,-0.16,-71.86,7.99,-68.50,9.79,
-15.52,-4.74,-125.29,5.80,-21.27,-37.58,84.93,15.02,-62.06,88.47,5.36,-57.25,-148.25,-63.49,-0.88,-74.31,7.13,-70.55,9.15,
-14.47,-3.93,-128.52,6.56,-17.03,-37.71,88.75,21.46,-62.14,93.57,7.87,-56.97,-155.64,-65.82,-0.87,-75.77,6.82,-71.58,9.09,
-13.17,-2.58,-130.71,7.88,-11.33,-36.93,92.68,28.68,-61.03,99.21,10.56,-56.00,-161.89,-66.89,-0.10,-76.33,7.09,-71.72,9.59,
-11.91,-0.84,-132.19,9.58,-4.66,-35.55,96.63,35.95,-59.02,105.16,13.71,-54.39,-166.74,-66.84,1.32,-76.19,7.90,-71.20,10.54,
-11.06,1.07,-133.43,11.43,2.32,-33.95,100.47,42.55,-56.53,111.13,17.55,-52.28,-170.13,-66.01,3.17,-75.67,9.09,-70.34,11.74,
-10.96,2.87,-134.90,13.12,8.84,-32.45,103.99,47.89,-53.98,116.84,22.21,-49.86,-172.14,-64.80,5.14,-75.10,10.41,-69.49,12.91,
-11.83,4.29,-137.00,14.35,14.17,-31.33,107.01,51.57,-51.77,121.98,27.64,-47.38,-173.04,-63.67,6.88,-74.80,11.60,-68.91,13.78,
-13.80,5.04,-139.97,14.84,17.65,-30.72,109.33,53.50,-50.21,126.31,33.53,-45.07,-173.21,-63.00,8.02,-74.96,12.35,-68.81,14.07,
-16.78,4.92,-143.85,14.41,18.85,-30.64,110.82,53.85,-49.46,129.67,39.43,-43.21,-173.10,-63.00,8.28,-75.68,12.38,-69.23,13.57,
-20.55,3.82,-148.43,12.99,17.58,-31.00,111.42,53.04,-49.59,131.99,44.66,-42.05,-173.18,-63.76,7.47,-76.92,11.53,-70.13,12.14,
-24.78,1.73,-153.41,10.62,13.95,-31.68,111.11,51.64,-50.55,133.32,48.56,-41.81,-173.82,-65.19,5.56,-78.58,9.70,-71.38,9.79,
-29.01,-1.23,-158.35,7.50,8.36,-32.56,110.00,50.31,-52.20,133.82,50.48,-42.62,-175.28,-67.10,2.69,-80.46,6.98,-72.82,6.62,
-32.87,-4.83,-162.85,3.91,1.41,-33.58,108.25,49.59,-54.37,133.75,49.97,-44.56,-177.62,-69.25,-0.87,-82.38,3.55,-74.31,2.87,
-36.03,-8.81,-166.65,0.15,-6.18,-34.79,106.07,49.87,-56.95,133.33,46.80,-47.59,-180.80,-71.42,-4.77,-84.23,-0.29,-75.75,-1.21,
-38.34,-12.90,-169.68,-3.47,-13.62,-36.36,103.64,51.26,-59.87,132.75,40.99,-51.65,-184.69,-73.47,-8.62,-86.00,-4.26,-77.21,-5.35,
-39.82,-16.86,-172.11,-6.77,-20.25,-38.52,101.13,53.56,-63.19,132.03,32.83,-56.63,-189.19,-75.37,-12.13,-87.79,-8.06,-78.81,-9.31,
-40.72,-20.54,-174.30,-9.64,-25.52,-41.59,98.57,56.34,-67.05,130.99,22.76,-62.44,-194.32,-77.22,-15.12,-89.82,-11.55,-80.81,-12.99,
-41.37,-23.90,-176.75,-12.15,-29.12,-45.82,95.85,58.99,-71.67,129.21,11.32,-69.01,-200.30,-79.23,-17.61,-92.37,-14.69,-83.49,-16.40,
-42.18,-26.99,-179.91,-14.44,-30.93,-51.34,92.77,60.98,-77.20,126.19,-0.93,-76.21,-207.40,-81.59,-19.70,-95.64,-17.56,-87.05,-19.63,
-43.49,-29.88,-184.08,-16.71,-31.06,-58.03,89.08,61.90,-83.69,121.44,-13.40,-83.78,-215.88,-84.45,-21.64,-99.76,-20.30,-91.56,-22.83,
-45.49,-32.69,-189.35,-19.15,-29.77,-65.56,84.55,61.65,-90.96,114.56,-25.61,-91.39,-225.89,-87.86,-23.67,-104.63,-23.09,-96.89,-26.16,
-48.15,-35.45,-195.49,-21.87,-27.35,-73.30,79.13,60.46,-98.59,105.48,-37.11,-98.48,-237.27,-91.69,-25.99,-109.96,-26.06,-102.69,-29.71,
-51.22,-38.15,-202.05,-24.86,-24.13,-80.46,72.92,58.85,-105.92,94.47,-47.47,-104.39,-249.48,-95.65,-28.69,-115.27,-29.24,-108.41,-33.48,
-54.29,-40.72,-208.46,-28.01,-20.33,-86.22,66.28,57.48,-112.22,82.10,-56.39,-108.43,-261.66,-99.36,-31.75,-120.00,-32.59,-113.44,-37.37,
-56.86,-43.02,-214.16,-31.10,-16.09,-89.84,59.74,56.95,-116.76,69.23,-63.60,-110.04,-272.78,-102.41,-35.00,-123.58,-35.95,-117.19,-41.20,
-58.48,-44.89,-218.70,-33.88,-11.37,-90.82,53.90,57.63,-119.02,56.82,-68.96,-108.91,-281.75,-104.44,-38.19,-125.60,-39.10,-119.21,-44.71,
-58.86,-46.20,-221.85,-36.06,-6.05,-89.04,49.38,59.50,-118.78,45.81,-72.44,-105.13,-287.66,-105.24,-41.02,-125.84,-41.80,-119.31,-47.62,
-57.90,-46.83,-223.56,-37.43,0.02,-84.74,46.61,62.09,-116.20,36.91,-74.14,-99.21,-290.02,-104.77,-43.23,-124.38,-43.84,-117.56,-49.70,
-55.78,-46.78,-223.92,-37.89,6.96,-78.46,45.83,64.59,-111.80,30.54,-74.29,-91.95,-288.77,-103.16,-44.60,-121.48,-45.06,-114.26,-50.81,
-52.87,-46.09,-223.05,-37.44,14.69,-71.03,46.92,66.00,-106.35,26.72,-73.27,-84.40,-284.39,-100.71,-45.04,-117.60,-45.45,-109.91,-50.93,
-49.69,-44.93,-221.00,-36.23,22.93,-63.35,49.51,65.35,-100.77,25.09,-71.53,-77.62,-277.84,-97.83,-44.61,-113.29,-45.07,-105.08,-50.20,
-46.76,-43.49,-217.71,-34.48,31.14,-56.28,52.95,61.94,-95.97,24.96,-69.57,-72.51,-270.35,-94.96,-43.46,-109.07,-44.11,-100.34,-48.88,
