-199.77 -7.43 -12.00 22.49 38.72 -11.68 21.98 -24.82 -22.50 18.64 25.39 -57.16 11.85 46.92 -3.09 -9.49 14.57 -8.05 15.36
-199.02 -6.69 -11.46 23.25 39.66 -11.37 22.58 -24.19 -22.29 18.49 25.49 -57.20 11.69 47.75 -2.72 -9.42 15.18 -7.53 15.91
-198.28 -5.95 -11.06 24.01 40.61 -10.99 23.28 -23.49 -21.72 18.76 26.10 -56.72 12.16 48.70 -2.16 -9.47 15.83 -7.03 16.78
-197.57 -5.23 -10.80 24.72 41.51 -10.53 24.05 -22.72 -20.78 19.46 27.18 -55.68 13.25 49.82 -1.46 -9.60 16.45 -6.49 17.93
-196.87 -4.58 -10.66 25.33 42.28 -9.98 24.83 -21.92 -19.48 20.57 28.69 -54.08 14.89 51.11 -0.67 -9.74 16.99 -5.85 19.29
-196.21 -4.04 -10.61 25.78 42.85 -9.32 25.57 -21.12 -17.84 22.00 30.52 -51.96 16.94 52.56 0.15 -9.82 17.38 -5.07 20.77
-195.58 -3.63 -10.61 26.01 43.16 -8.57 26.22 -20.35 -15.90 23.67 32.52 -49.45 19.26 54.09 0.92 -9.78 17.58 -4.14 22.27
-195.01 -3.34 -10.63 26.00 43.18 -7.74 26.73 -19.64 -13.77 25.44 34.54 -46.70 21.67 55.59 1.61 -9.60 17.56 -3.11 23.71
-194.51 -3.14 -10.64 25.76 42.92 -6.88 27.06 -19.04 -11.58 27.22 36.42 -43.91 24.00 56.88 2.17 -9.31 17.32 -2.02 24.99
-194.10 -2.99 -10.62 25.35 42.43 -6.06 27.22 -18.56 -9.43 28.88 38.03 -41.26 26.09 57.75 2.62 -8.93 16.91 -0.96 26.05
-193.77 -2.85 -10.53 24.83 41.77 -5.34 27.23 -18.20 -7.45 30.35 39.29 -38.92 27.86 58.03 2.98 -8.51 16.38 0.02 26.83
-193.52 -2.67 -10.38 24.31 41.03 -4.77 27.15 -17.93 -5.70 31.61 40.17 -36.98 29.25 57.56 3.30 -8.09 15.85 0.85 27.32
