-8.31 1.08 16.76 27.44 29.48 33.94 9.62 17.20 37.07 31.55 44.29 5.67 26.43 -11.86 2.85 41.51 29.13 8.85 24.56
-7.37 1.18 17.53 27.60 29.71 34.32 10.16 18.12 38.02 32.22 44.80 6.85 27.07 -12.45 3.40 42.22 29.43 9.51 25.31
-6.83 1.14 18.04 27.66 29.82 34.54 10.66 18.96 38.88 32.93 45.35 7.77 27.73 -13.03 3.80 42.42 29.59 10.08 26.31
-6.67 0.95 18.28 27.61 29.76 34.63 11.09 19.70 39.67 33.63 45.91 8.40 28.35 -13.55 4.05 42.24 29.55 10.59 27.49
-6.87 0.62 18.23 27.44 29.48 34.60 11.36 20.27 40.33 34.20 46.44 8.68 28.84 -13.95 4.15 41.84 29.23 11.00 28.65
-7.36 0.20 17.86 27.12 28.96 34.41 11.44 20.57 40.79 34.54 46.84 8.53 29.14 -14.21 4.10 41.33 28.59 11.25 29.59
-8.06 -0.30 17.16 26.66 28.16 34.01 11.28 20.50 40.93 34.58 47.04 7.89 29.19 -14.35 3.92 40.81 27.62 11.26 30.03
-8.89 -0.85 16.11 26.02 27.10 33.34 10.85 19.99 40.65 34.27 46.96 6.73 28.94 -14.42 3.62 40.31 26.35 10.95 29.73
-9.78 -1.44 14.72 25.22 25.80 32.39 10.15 19.02 39.89 33.59 46.58 5.13 28.41 -14.46 3.21 39.86 24.85 10.30 28.45
-10.66 -2.08 13.05 24.26 24.29 31.16 9.22 17.60 38.66 32.59 45.87 3.21 27.63 -14.56 2.73 39.44 23.23 9.33 26.06
-11.49 -2.76 11.17 23.14 22.66 29.73 8.09 15.83 37.02 31.34 44.88 1.17 26.67 -14.75 2.19 39.04 21.61 8.11 22.53
-12.21 -3.51 9.20 21.92 20.96 28.19 6.84 13.86 35.11 29.95 43.65 -0.75 25.60 -15.09 1.64 38.66 20.12 6.78 17.93
-12.82 -4.33 7.25 20.61 19.27 26.66 5.51 11.86 33.07 28.50 42.28 -2.34 24.49 -15.58 1.12 38.31 18.87 5.49 12.49
-13.30 -5.23 5.44 19.26 17.64 25.25 4.15 10.00 31.09 27.08 40.83 -3.41 23.40 -16.22 0.63 38.01 17.94 4.38 6.51
-13.68 -6.20 3.86 17.89 16.11 24.07 2.79 8.41 29.33 25.72 39.36 -3.89 22.37 -16.98 0.21 37.76 17.37 3.58 0.36
-13.98 -7.24 2.56 16.54 14.69 23.17 1.47 7.17 27.89 24.47 37.92 -3.76 21.41 -17.82 -0.16 37.59 17.12 3.14 -5.59
