-11.40 19.05 -9.20 -9.49 -7.22 -6.57 -13.62 -16.59 -5.70 -12.61 -9.55 -19.56 -10.05 -17.76 -8.60 10.20 -6.20 -0.51 -12.34
-11.78 19.39 -9.82 -8.48 -6.13 -7.38 -13.00 -17.35 -7.20 -12.96 -9.93 -21.37 -10.93 -17.49 -7.88 9.90 -6.44 -1.85 -12.83
-12.24 19.37 -10.45 -7.61 -5.23 -8.05 -12.52 -18.01 -8.44 -13.29 -10.13 -22.65 -11.60 -16.89 -7.22 9.52 -6.80 -2.99 -13.41
-12.79 19.00 -11.11 -6.91 -4.54 -8.62 -12.19 -18.60 -9.38 -13.55 -10.12 -23.35 -11.98 -16.00 -6.68 8.98 -7.31 -3.94 -14.05
-13.45 18.32 -11.81 -6.40 -4.05 -9.11 -12.03 -19.15 -9.99 -13.71 -9.84 -23.50 -12.03 -14.89 -6.30 8.23 -7.94 -4.69 -14.70
-14.24 17.44 -12.57 -6.09 -3.73 -9.56 -12.03 -19.70 -10.30 -13.75 -9.30 -23.17 -11.74 -13.65 -6.11 7.20 -8.68 -5.26 -15.32
-15.17 16.47 -13.39 -5.95 -3.54 -10.02 -12.17 -20.29 -10.34 -13.66 -8.52 -22.48 -11.14 -12.40 -6.12 5.89 -9.46 -5.69 -15.85
-16.26 15.50 -14.26 -5.96 -3.43 -10.49 -12.37 -20.92 -10.17 -13.42 -7.54 -21.57 -10.27 -11.29 -6.32 4.29 -10.20 -5.99 -16.23
-17.48 14.64 -15.13 -6.04 -3.34 -10.95 -12.58 -21.56 -9.81 -13.06 -6.41 -20.55 -9.21 -10.44 -6.66 2.47 -10.80 -6.19 -16.41
-18.82 13.95 -15.94 -6.15 -3.22 -11.36 -12.70 -22.15 -9.32 -12.58 -5.23 -19.50 -8.02 -9.94 -7.11 0.50 -11.18 -6.26 -16.35
-20.24 13.47 -16.63 -6.23 -3.03 -11.66 -12.67 -22.63 -8.74 -12.00 -4.06 -18.50 -6.80 -9.85 -7.59 -1.49 -11.26 -6.22 -16.01
-21.70 13.17 -17.14 -6.23 -2.78 -11.83 -12.44 -22.94 -8.10 -11.36 -2.98 -17.58 -5.61 -10.17 -8.06 -3.42 -11.01 -6.07 -15.42
-23.16 13.00 -17.44 -6.17 -2.45 -11.84 -12.02 -23.07 -7.47 -10.72 -2.09 -16.80 -4.57 -10.86 -8.48 -5.19 -10.43 -5.84 -14.62
-24.58 12.91 -17.57 -6.08 -2.10 -11.75 -11.45 -23.06 -6.97 -10.15 -1.46 -16.23 -3.74 -11.83 -8.84 -6.79 -9.61 -5.60 -13.71
-25.96 12.81 -17.59 -6.02 -1.78 -11.65 -10.84 -23.01 -6.70 -9.73 -1.15 -15.93 -3.22 -12.96 -9.16 -8.21 -8.67 -5.45 -12.81
-27.27 12.62 -17.60 -6.06 -1.55 -11.64 -10.32 -23.06 -6.79 -9.55 -1.22 -16.03 -3.07 -14.12 -9.49 -9.51 -7.75 -5.51 -12.08
-28.52 12.27 -17.75 -6.30 -1.48 -11.90 -10.02 -23.36 -7.37 -9.68 -1.68 -16.58 -3.33 -15.20 -9.91 -10.79 -7.02 -5.90 -11.65
-29.72 11.72 -18.16 -6.80 -1.61 -12.53 -10.06 -24.05 -8.51 -10.16 -2.53 -17.67 -3.99 -16.09 -10.49 -12.13 -6.64 -6.73 -11.64
-30.87 10.95 -18.92 -7.59 -1.97 -13.63 -10.54 -25.21 -10.22 -11.01 -3.72 -19.27 -5.02 -16.76 -11.29 -13.62 -6.72 -8.04 -12.11
-31.95 9.97 -20.07 -8.69 -2.56 -15.21 -11.48 -26.87 -12.46 -12.20 -5.20 -21.35 -6.34 -17.17 -12.38 -15.31 -7.32 -9.83 -13.07
-32.94 8.81 -21.58 -10.04 -3.35 -17.23 -12.86 -28.97 -15.09 -13.66 -6.87 -23.76 -7.83 -17.34 -13.79 -17.18 -8.44 -12.01 -14.49
-33.80 7.53 -23.34 -11.58 -4.30 -19.54 -14.61 -31.38 -17.93 -15.30 -8.64 -26.34 -9.35 -17.31 -15.52 -19.19 -10.03 -14.45 -16.24
-34.49 6.19 -25.20 -13.20 -5.33 -21.97 -16.60 -33.92 -20.77 -16.98 -10.38 -28.89 -10.76 -17.12 -17.55 -21.24 -11.97 -16.98 -18.20
