0.30 22.09 4.23 13.68 7.88 5.06 24.72 -2.07 4.77 29.14 25.89 12.71 28.76 13.85 17.47 14.71 25.79 4.07 29.65
0.48 21.65 4.43 13.86 7.83 5.14 24.86 -1.20 5.38 28.89 25.49 13.07 27.93 13.25 17.38 14.12 26.16 4.85 29.42
1.12 21.23 5.07 14.20 8.01 5.65 25.06 0.09 6.40 28.61 25.11 13.83 27.12 12.88 17.36 14.10 26.44 5.95 29.21
2.23 20.91 6.21 14.73 8.45 6.63 25.32 1.83 7.85 28.33 24.82 15.03 26.43 12.84 17.45 14.63 26.66 7.35 29.03
3.73 20.74 7.79 15.42 9.13 8.01 25.62 3.90 9.65 28.07 24.66 16.62 25.87 13.12 17.68 15.63 26.79 8.94 28.88
5.46 20.68 9.68 16.16 9.94 9.65 25.86 6.14 11.64 27.76 24.53 18.41 25.36 13.69 17.95 16.92 26.78 10.61 28.64
7.22 20.63 11.65 16.77 10.68 11.36 25.89 8.31 13.59 27.27 24.31 20.17 24.75 14.41 18.14 18.29 26.50 12.16 28.19
8.74 20.45 13.45 17.06 11.18 12.91 25.55 10.12 15.24 26.47 23.84 21.59 23.86 15.12 18.09 19.54 25.83 13.40 27.38
9.80 20.00 14.81 16.86 11.24 14.08 24.75 11.34 16.35 25.26 22.96 22.45 22.56 15.63 17.67 20.48 24.67 14.19 26.10
10.21 19.16 15.50 16.08 10.76 14.71 23.43 11.77 16.72 23.61 21.63 22.54 20.79 15.73 16.80 20.95 22.99 14.41 24.34
9.86 17.93 15.39 14.74 9.74 14.68 21.65 11.32 16.29 21.58 19.86 21.80 18.63 15.28 15.49 20.90 20.84 14.04 22.17
8.72 16.36 14.42 12.95 8.29 13.99 19.57 10.01 15.06 19.33 17.81 20.30 16.26 14.19 13.85 20.34 18.36 13.14 19.80
6.90 14.57 12.67 10.90 6.59 12.71 17.39 7.97 13.17 17.10 15.67 18.21 13.93 12.50 12.06 19.35 15.75 11.83 17.48
4.57 12.72 10.32 8.84 4.86 11.00 15.37 5.44 10.85 15.13 13.69 15.81 11.95 10.31 10.32 18.11 13.27 10.30 15.49
1.96 11.01 7.62 7.00 3.32 9.07 13.74 2.69 8.38 13.66 12.12 13.41 10.57 7.83 8.89 16.78 11.17 8.77 14.09
