-7.02 -8.05 -24.27 -7.30 7.48 -29.95 -17.45 -46.20 -30.75 3.16 1.02 -28.80 12.17 14.98 -22.11 -25.83 -13.98 -21.44 1.33
-6.81 -7.90 -24.22 -7.07 7.36 -29.23 -16.62 -45.77 -29.74 4.03 1.80 -28.05 13.42 14.76 -21.60 -24.86 -12.83 -20.95 2.37
-6.69 -7.99 -24.34 -7.27 6.78 -28.76 -16.28 -45.49 -28.99 4.27 1.93 -27.81 13.84 14.29 -21.43 -24.04 -12.22 -20.65 2.84
-6.70 -8.49 -24.66 -8.05 5.59 -28.62 -16.61 -45.41 -28.61 3.69 1.19 -28.15 13.21 13.61 -21.77 -23.44 -12.28 -20.62 2.55
-6.85 -9.49 -25.19 -9.52 3.70 -28.81 -17.74 -45.58 -28.66 2.17 -0.52 -29.04 11.42 12.74 -22.73 -23.10 -13.10 -20.93 1.39
-7.12 -11.01 -25.87 -11.63 1.16 -29.31 -19.64 -45.95 -29.16 -0.28 -3.18 -30.40 8.50 11.78 -24.31 -23.01 -14.64 -21.55 -0.63
-7.47 -12.97 -26.62 -14.27 -1.89 -30.01 -22.22 -46.49 -30.07 -3.57 -6.66 -32.11 4.60 10.83 -26.42 -23.12 -16.79 -22.43 -3.41
-7.82 -15.25 -27.33 -17.21 -5.21 -30.82 -25.26 -47.12 -31.28 -7.47 -10.72 -34.00 0.01 9.98 -28.89 -23.38 -19.37 -23.50 -6.75
-8.09 -17.66 -27.89 -20.18 -8.52 -31.59 -28.51 -47.75 -32.66 -11.68 -15.04 -35.90 -4.94 9.32 -31.47 -23.68 -22.12 -24.63 -10.38
-8.19 -20.00 -28.20 -22.90 -11.52 -32.23 -31.68 -48.27 -34.05 -15.89 -19.30 -37.60 -9.84 8.92 -33.94 -23.96 -24.81 -25.71 -14.02
-8.08 -22.09 -28.19 -25.15 -13.97 -32.65 -34.51 -48.63 -35.31 -19.77 -23.18 -38.96 -14.36 8.79 -36.08 -24.15 -27.23 -26.62 -17.38
-7.74 -23.81 -27.84 -26.76 -15.73 -32.80 -36.80 -48.80 -36.30 -23.09 -26.44 -39.86 -18.19 8.91 -37.75 -24.20 -29.22 -27.27 -20.25
